DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2017-May-30,02:41:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-May-30,02:57:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-30,03:13:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-30,03:29:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-30,03:45:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-30,04:01:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-May-30,04:17:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-May-30,04:33:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-30,04:49:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-30,05:05:01,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-May-30,05:21:00,0.00000,N,0.00000,W,6.3,18.50,1,IN,IN
2017-May-30,05:37:01,0.00000,N,0.00000,W,6.3,18.50,1,IN,IN
2017-May-30,05:53:00,0.00000,N,0.00000,W,6.3,18.25,1,IN,IN
2017-May-30,06:09:00,0.00000,N,0.00000,W,6.3,18.00,1,IN,IN
2017-May-30,06:25:01,0.00000,N,0.00000,W,6.3,18.00,1,IN,IN
2017-May-30,06:41:01,0.00000,N,0.00000,W,6.3,18.00,1,IN,IN
2017-May-30,06:57:00,0.00000,N,0.00000,W,6.4,18.00,1,IN,IN
2017-May-30,07:13:01,0.00000,N,0.00000,W,6.3,18.25,1,IN,IN
2017-May-30,07:29:01,0.00000,N,0.00000,W,6.3,18.50,1,IN,IN
2017-May-30,07:45:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-May-30,08:01:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-30,08:17:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-May-30,08:33:01,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-30,08:49:01,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-30,09:05:00,0.00000,N,0.00000,W,6.3,23.50,1,IN,IN
2017-May-30,09:21:00,0.00000,N,0.00000,W,6.3,24.75,1,IN,IN
2017-May-30,09:37:00,0.00000,N,0.00000,W,6.3,25.25,1,IN,IN
2017-May-30,09:53:00,0.00000,N,0.00000,W,6.3,26.50,1,IN,IN
2017-May-30,10:09:00,0.00000,N,0.00000,W,6.3,27.50,1,IN,IN
2017-May-30,10:25:00,0.00000,N,0.00000,W,6.3,28.50,1,IN,IN
2017-May-30,10:41:00,0.00000,N,0.00000,W,6.3,29.00,1,IN,IN
2017-May-30,10:57:00,0.00000,N,0.00000,W,6.3,28.50,1,IN,IN
2017-May-30,11:13:00,0.00000,N,0.00000,W,6.3,27.75,1,IN,IN
2017-May-30,11:29:00,0.00000,N,0.00000,W,6.3,27.25,1,IN,IN
2017-May-30,11:45:00,0.00000,N,0.00000,W,6.3,26.75,1,IN,IN
2017-May-30,12:01:00,0.00000,N,0.00000,W,6.3,26.75,1,IN,IN
2017-May-30,12:17:01,0.00000,N,0.00000,W,6.3,26.50,1,IN,IN
2017-May-30,12:33:00,0.00000,N,0.00000,W,6.3,26.25,1,IN,IN
2017-May-30,12:49:00,0.00000,N,0.00000,W,6.3,26.25,1,IN,IN
2017-May-30,13:05:00,0.00000,N,0.00000,W,6.3,26.25,1,IN,IN
2017-May-30,13:21:01,0.00000,N,0.00000,W,6.3,26.50,1,IN,IN
2017-May-30,13:37:00,0.00000,N,0.00000,W,6.3,26.75,1,IN,IN
2017-May-30,13:53:00,0.00000,N,0.00000,W,6.3,26.50,1,IN,IN
2017-May-30,14:09:00,0.00000,N,0.00000,W,6.3,26.25,1,IN,IN
2017-May-30,14:25:00,0.00000,N,0.00000,W,6.3,26.25,1,IN,IN
2017-May-30,14:41:01,0.00000,N,0.00000,W,6.3,26.00,1,IN,IN
2017-May-30,14:57:01,0.00000,N,0.00000,W,6.3,25.75,1,IN,IN
2017-May-30,15:13:00,0.00000,N,0.00000,W,6.3,25.75,1,IN,IN
2017-May-30,15:29:00,0.00000,N,0.00000,W,6.3,25.50,1,IN,IN
2017-May-30,15:45:00,0.00000,N,0.00000,W,6.3,25.25,1,IN,IN
2017-May-30,16:01:00,0.00000,N,0.00000,W,6.3,25.25,1,IN,IN
2017-May-30,16:17:00,0.00000,N,0.00000,W,6.3,24.75,1,IN,IN
2017-May-30,16:33:00,0.00000,N,0.00000,W,6.3,24.75,1,IN,IN
2017-May-30,16:49:00,0.00000,N,0.00000,W,6.3,24.50,1,IN,IN
2017-May-30,17:05:01,0.00000,N,0.00000,W,6.3,24.00,1,IN,IN
2017-May-30,17:21:00,0.00000,N,0.00000,W,6.3,23.75,1,IN,IN
2017-May-30,17:37:00,0.00000,N,0.00000,W,6.3,23.75,1,IN,IN
2017-May-30,17:53:01,0.00000,N,0.00000,W,6.3,23.50,1,IN,IN
2017-May-30,18:09:00,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-30,18:25:01,0.00000,N,0.00000,W,6.3,23.00,1,IN,IN
2017-May-30,18:41:01,0.00000,N,0.00000,W,6.3,23.00,1,IN,IN
2017-May-30,18:57:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-30,19:13:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-30,19:29:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-30,19:45:01,0.00000,N,0.00000,W,6.3,22.50,1,IN,IN
2017-May-30,20:01:01,0.00000,N,0.00000,W,6.3,22.50,1,IN,IN
2017-May-30,20:17:01,0.00000,N,0.00000,W,6.3,22.50,1,IN,IN
2017-May-30,20:33:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-30,20:49:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-30,21:05:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-30,21:21:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-30,21:37:00,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-30,21:53:00,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-30,22:09:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-30,22:25:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-30,22:41:00,0.00000,N,0.00000,W,6.3,21.50,1,IN,IN
2017-May-30,22:57:00,0.00000,N,0.00000,W,6.3,21.50,1,IN,IN
2017-May-30,23:13:00,0.00000,N,0.00000,W,6.3,21.50,1,IN,IN
2017-May-30,23:29:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-30,23:45:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,00:01:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,00:17:01,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,00:33:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,00:49:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,01:05:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,01:21:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,01:37:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,01:53:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,02:09:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,02:25:00,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-May-31,02:41:00,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-May-31,02:57:00,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-May-31,03:13:00,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-May-31,03:29:00,0.00000,N,0.00000,W,6.3,20.75,1,IN,IN
2017-May-31,03:45:00,0.00000,N,0.00000,W,6.3,20.50,1,IN,IN
2017-May-31,04:01:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-May-31,04:17:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-May-31,04:33:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-May-31,04:49:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-May-31,05:05:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-31,05:21:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-May-31,05:37:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-31,05:53:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-31,06:09:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-May-31,06:25:01,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-31,06:41:01,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-31,06:57:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,07:13:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,07:29:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,07:45:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,08:01:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,08:17:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-May-31,08:33:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-May-31,08:49:01,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-May-31,09:05:01,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-31,09:21:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-May-31,09:37:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-May-31,09:53:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-May-31,10:09:00,0.00000,N,0.00000,W,6.3,20.50,1,IN,IN
2017-May-31,10:25:00,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-May-31,10:41:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,10:57:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,11:13:00,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-31,11:29:00,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-31,11:45:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-31,12:01:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-31,12:17:00,0.00000,N,0.00000,W,6.3,22.50,1,IN,IN
2017-May-31,12:33:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,12:49:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,13:05:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,13:21:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,13:37:00,0.00000,N,0.00000,W,6.3,23.00,1,IN,IN
2017-May-31,13:53:00,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-31,14:09:00,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-31,14:25:00,0.00000,N,0.00000,W,6.3,23.50,1,IN,IN
2017-May-31,14:41:00,0.00000,N,0.00000,W,6.3,23.50,1,IN,IN
2017-May-31,14:57:00,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-May-31,15:13:01,0.00000,N,0.00000,W,6.3,23.75,1,IN,IN
2017-May-31,15:29:00,0.00000,N,0.00000,W,6.3,23.75,1,IN,IN
2017-May-31,15:45:01,0.00000,N,0.00000,W,6.3,23.75,1,IN,IN
2017-May-31,16:01:01,0.00000,N,0.00000,W,6.3,23.50,1,IN,IN
2017-May-31,16:17:00,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-31,16:33:01,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-31,16:49:00,0.00000,N,0.00000,W,6.3,23.25,1,IN,IN
2017-May-31,17:05:00,0.00000,N,0.00000,W,6.3,23.00,1,IN,IN
2017-May-31,17:21:00,0.00000,N,0.00000,W,6.3,23.00,1,IN,IN
2017-May-31,17:37:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,17:53:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-May-31,18:09:00,0.00000,N,0.00000,W,6.3,22.50,1,IN,IN
2017-May-31,18:25:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-31,18:41:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-31,18:57:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-May-31,19:13:00,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-31,19:29:01,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-May-31,19:45:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,20:01:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,20:17:00,0.00000,N,0.00000,W,6.2,21.75,1,IN,IN
2017-May-31,20:33:00,0.00000,N,0.00000,W,6.2,21.75,1,IN,IN
2017-May-31,20:49:01,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,21:05:01,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,21:21:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,21:37:01,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,21:53:01,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,22:09:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,22:25:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,22:41:00,0.00000,N,0.00000,W,6.2,21.75,1,IN,IN
2017-May-31,22:57:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-May-31,23:13:00,0.00000,N,0.00000,W,6.3,21.25,1,IN,IN
2017-May-31,23:29:00,0.00000,N,0.00000,W,6.3,20.50,1,IN,IN
2017-May-31,23:45:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-Jun-01,00:01:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-Jun-01,00:17:00,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-Jun-01,00:33:00,0.00000,N,0.00000,W,6.2,19.75,1,IN,IN
2017-Jun-01,00:49:01,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-Jun-01,01:05:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-Jun-01,01:21:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-Jun-01,01:37:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,01:53:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,02:09:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,02:25:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,02:41:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,02:57:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,03:13:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,03:29:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,03:45:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,04:01:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,04:17:00,0.00000,N,0.00000,W,6.3,18.75,1,IN,IN
2017-Jun-01,04:33:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,04:49:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,05:05:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,05:21:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,05:37:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,05:53:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,06:09:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,06:25:01,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,06:41:00,0.00000,N,0.00000,W,6.3,19.00,1,IN,IN
2017-Jun-01,06:57:00,0.00000,N,0.00000,W,6.3,19.25,1,IN,IN
2017-Jun-01,07:13:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-Jun-01,07:29:01,0.00000,N,0.00000,W,6.3,19.75,1,IN,IN
2017-Jun-01,07:45:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-Jun-01,08:01:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-Jun-01,08:17:00,0.00000,N,0.00000,W,6.3,20.50,1,IN,IN
2017-Jun-01,08:33:00,0.00000,N,0.00000,W,6.2,21.50,1,IN,IN
2017-Jun-01,08:49:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-Jun-01,09:05:00,0.00000,N,0.00000,W,6.2,22.50,1,IN,IN
2017-Jun-01,09:21:00,0.00000,N,0.00000,W,6.2,22.25,1,IN,IN
2017-Jun-01,09:37:00,0.00000,N,0.00000,W,6.3,22.25,1,IN,IN
2017-Jun-01,09:53:00,0.00000,N,0.00000,W,6.3,22.75,1,IN,IN
2017-Jun-01,10:09:00,0.00000,N,0.00000,W,6.2,24.25,1,IN,IN
2017-Jun-01,10:25:00,0.00000,N,0.00000,W,6.2,25.50,1,IN,IN
2017-Jun-01,10:41:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,10:57:00,0.00000,N,0.00000,W,6.2,25.50,1,IN,IN
2017-Jun-01,11:13:00,0.00000,N,0.00000,W,6.2,25.50,1,IN,IN
2017-Jun-01,11:29:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,11:45:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,12:01:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,12:17:00,0.00000,N,0.00000,W,6.2,25.00,1,IN,IN
2017-Jun-01,12:33:01,0.00000,N,0.00000,W,6.2,25.00,1,IN,IN
2017-Jun-01,12:49:00,0.00000,N,0.00000,W,6.2,25.00,1,IN,IN
2017-Jun-01,13:05:01,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,13:21:01,0.00000,N,0.00000,W,6.2,25.50,1,IN,IN
2017-Jun-01,13:37:00,0.00000,N,0.00000,W,6.2,25.75,1,IN,IN
2017-Jun-01,13:53:01,0.00000,N,0.00000,W,6.2,25.75,1,IN,IN
2017-Jun-01,14:09:00,0.00000,N,0.00000,W,6.2,25.50,1,IN,IN
2017-Jun-01,14:25:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,14:41:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,14:57:00,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-01,15:13:00,0.00000,N,0.00000,W,6.2,24.75,1,IN,IN
2017-Jun-01,15:29:00,0.00000,N,0.00000,W,6.2,24.50,1,IN,IN
2017-Jun-01,15:45:01,0.00000,N,0.00000,W,6.2,24.25,1,IN,IN
2017-Jun-01,16:01:01,0.00000,N,0.00000,W,6.2,24.25,1,IN,IN
2017-Jun-01,16:17:00,0.00000,N,0.00000,W,6.2,24.00,1,IN,IN
2017-Jun-01,16:33:01,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-Jun-01,16:49:01,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-Jun-01,17:05:00,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-Jun-01,17:21:01,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-Jun-01,17:37:01,0.00000,N,0.00000,W,6.2,23.50,1,IN,IN
2017-Jun-01,17:53:00,0.00000,N,0.00000,W,6.2,23.50,1,IN,IN
2017-Jun-01,18:09:00,0.00000,N,0.00000,W,6.2,23.25,1,IN,IN
2017-Jun-01,18:25:00,0.00000,N,0.00000,W,6.2,23.00,1,IN,IN
2017-Jun-01,18:41:00,0.00000,N,0.00000,W,6.2,22.75,1,IN,IN
2017-Jun-01,18:57:00,0.00000,N,0.00000,W,6.2,22.50,1,IN,IN
2017-Jun-01,19:13:00,0.00000,N,0.00000,W,6.2,22.25,1,IN,IN
2017-Jun-01,19:29:00,0.00000,N,0.00000,W,6.2,22.00,1,IN,IN
2017-Jun-01,19:45:01,0.00000,N,0.00000,W,6.3,22.00,1,IN,IN
2017-Jun-01,20:01:00,0.00000,N,0.00000,W,6.2,21.75,1,IN,IN
2017-Jun-01,20:17:00,0.00000,N,0.00000,W,6.3,21.75,1,IN,IN
2017-Jun-01,20:33:00,0.00000,N,0.00000,W,6.2,21.50,1,IN,IN
2017-Jun-01,20:49:00,0.00000,N,0.00000,W,6.2,21.50,1,IN,IN
2017-Jun-01,21:05:00,0.00000,N,0.00000,W,6.3,21.50,1,IN,IN
2017-Jun-01,21:21:00,0.00000,N,0.00000,W,6.2,21.25,1,IN,IN
2017-Jun-01,21:37:00,0.00000,N,0.00000,W,6.2,21.25,1,IN,IN
2017-Jun-01,21:53:00,0.00000,N,0.00000,W,6.2,21.25,1,IN,IN
2017-Jun-01,22:09:01,0.00000,N,0.00000,W,6.3,21.00,1,IN,IN
2017-Jun-01,22:25:01,0.00000,N,0.00000,W,6.2,21.00,1,IN,IN
2017-Jun-01,22:41:00,0.00000,N,0.00000,W,6.2,21.00,1,IN,IN
2017-Jun-01,22:57:00,0.00000,N,0.00000,W,6.2,21.00,1,IN,IN
2017-Jun-01,23:13:00,0.00000,N,0.00000,W,6.2,20.75,1,IN,IN
2017-Jun-01,23:29:00,0.00000,N,0.00000,W,6.2,20.50,1,IN,IN
2017-Jun-01,23:45:00,0.00000,N,0.00000,W,6.3,20.25,1,IN,IN
2017-Jun-02,00:01:00,0.00000,N,0.00000,W,6.2,20.00,1,IN,IN
2017-Jun-02,00:17:00,0.00000,N,0.00000,W,6.3,20.00,1,IN,IN
2017-Jun-02,00:33:00,0.00000,N,0.00000,W,6.2,19.75,1,IN,IN
2017-Jun-02,00:49:00,0.00000,N,0.00000,W,6.2,19.75,1,IN,IN
2017-Jun-02,01:05:00,0.00000,N,0.00000,W,6.2,19.50,1,IN,IN
2017-Jun-02,01:21:00,0.00000,N,0.00000,W,6.3,19.50,1,IN,IN
2017-Jun-02,01:37:00,0.00000,N,0.00000,W,6.2,19.50,1,IN,IN
2017-Jun-02,01:53:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,02:09:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,02:25:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,02:41:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,02:57:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,03:13:00,0.00000,N,0.00000,W,6.2,19.00,1,IN,IN
2017-Jun-02,03:29:00,0.00000,N,0.00000,W,6.2,19.00,1,IN,IN
2017-Jun-02,03:45:00,0.00000,N,0.00000,W,6.2,19.00,1,IN,IN
2017-Jun-02,04:01:00,0.00000,N,0.00000,W,6.2,19.00,1,IN,IN
2017-Jun-02,04:17:00,0.00000,N,0.00000,W,6.2,18.75,1,IN,IN
2017-Jun-02,04:33:00,0.00000,N,0.00000,W,6.2,18.75,1,IN,IN
2017-Jun-02,04:49:00,0.00000,N,0.00000,W,6.2,18.75,1,IN,IN
2017-Jun-02,05:05:00,0.00000,N,0.00000,W,6.2,18.75,1,IN,IN
2017-Jun-02,05:21:00,0.00000,N,0.00000,W,6.2,18.50,1,IN,IN
2017-Jun-02,05:37:00,0.00000,N,0.00000,W,6.3,18.50,1,IN,IN
2017-Jun-02,05:53:00,0.00000,N,0.00000,W,6.3,18.50,1,IN,IN
2017-Jun-02,06:09:01,0.00000,N,0.00000,W,6.2,18.50,1,IN,IN
2017-Jun-02,06:25:00,0.00000,N,0.00000,W,6.2,18.25,1,IN,IN
2017-Jun-02,06:41:00,0.00000,N,0.00000,W,6.2,18.25,1,IN,IN
2017-Jun-02,06:57:01,0.00000,N,0.00000,W,6.2,18.50,1,IN,IN
2017-Jun-02,07:13:01,0.00000,N,0.00000,W,6.2,19.00,1,IN,IN
2017-Jun-02,07:29:00,0.00000,N,0.00000,W,6.2,19.25,1,IN,IN
2017-Jun-02,07:45:01,0.00000,N,0.00000,W,6.2,19.50,1,IN,IN
2017-Jun-02,08:01:00,0.00000,N,0.00000,W,6.2,20.25,1,IN,IN
2017-Jun-02,08:17:00,0.00000,N,0.00000,W,6.2,21.00,1,IN,IN
2017-Jun-02,08:33:00,0.00000,N,0.00000,W,6.2,22.00,1,IN,IN
2017-Jun-02,08:49:00,0.00000,N,0.00000,W,6.2,23.00,1,IN,IN
2017-Jun-02,09:05:00,0.00000,N,0.00000,W,6.2,23.75,1,IN,IN
2017-Jun-02,09:21:00,0.00000,N,0.00000,W,6.2,24.50,1,IN,IN
2017-Jun-02,09:37:00,0.00000,N,0.00000,W,6.2,24.75,1,IN,IN
2017-Jun-02,09:53:01,0.00000,N,0.00000,W,6.2,25.25,1,IN,IN
2017-Jun-02,10:09:00,0.00000,N,0.00000,W,6.2,26.00,1,IN,IN
2017-Jun-02,10:25:01,0.00000,N,0.00000,W,6.2,26.75,1,IN,IN
2017-Jun-02,10:41:01,0.00000,N,0.00000,W,6.2,26.25,1,IN,IN
2017-Jun-02,10:57:00,0.00000,N,0.00000,W,6.2,26.75,1,IN,IN
2017-Jun-02,11:13:00,0.00000,N,0.00000,W,6.2,26.75,1,IN,IN
2017-Jun-02,11:29:00,0.00000,N,0.00000,W,6.2,26.50,1,IN,IN
2017-Jun-02,11:45:00,0.00000,N,0.00000,W,6.2,26.25,1,IN,IN
2017-Jun-02,12:01:01,0.00000,N,0.00000,W,6.2,26.25,1,IN,IN
2017-Jun-02,12:17:00,0.00000,N,0.00000,W,6.2,26.50,1,IN,IN
2017-Jun-02,12:33:00,0.00000,N,0.00000,W,6.2,28.00,1,IN,IN
2017-Jun-02,12:49:00,0.00000,N,0.00000,W,6.2,29.00,1,IN,IN
2017-Jun-02,13:05:00,0.00000,N,0.00000,W,6.2,29.75,1,IN,IN
2017-Jun-02,13:21:01,0.00000,N,0.00000,W,6.2,30.00,1,IN,IN
2017-Jun-02,13:37:00,0.00000,N,0.00000,W,6.2,30.00,1,IN,IN
2017-Jun-02,13:53:00,0.00000,N,0.00000,W,6.2,29.25,1,IN,IN
2017-Jun-02,14:09:00,0.00000,N,0.00000,W,6.2,29.00,1,IN,IN
2017-Jun-02,14:25:00,0.00000,N,0.00000,W,6.2,29.75,1,IN,IN
2017-Jun-02,14:41:01,0.00000,N,0.00000,W,6.2,29.00,1,IN,IN
2017-Jun-02,14:57:00,0.00000,N,0.00000,W,6.2,28.00,1,IN,IN
